barcode,quantity,serving_quantity,energy-kcal_100g,carbohydrates_100g,sugars_100g,fat_100g,saturated-fat_100g,fruits_vegetables_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,nutri_score,nutri_grade,co2_total,ef_total3017620422003,400,15,539,57.5,56.3,30.9,10.6,13,0,6.3,0.107,0.0428,0,26,e,9.8742343,0.74366703
3228857000906,600,86,253,41.7,4.9,4.5,0.4,0,7.2,7.7,1.2,0.48,0,0,b,2.1778077,0.21814302
7613035040823,205,25,553,50,46,35,20,0,7.2,5.9,0.01,0.004,0,21,e,18.5841,1.2933437
3057640257773,1500,1000,0,0,0,0,0,0,0,0,0.03,0.012,0.012,0,a,1,0.25
3229820769165,375,100,397,61,9.1,10,4.2,0,9.5,11,0.08,0.032,0,0,b,1.8802469,0.19159438
3229820787015,1000,100,25,1.6,0.1,1.7,0.2,2.8,0.5,0.7,0.05,0.02,0.06,0,b,1.075705,0.2988383
7613035974685,1000,0,0,0,0,0,0,0,0,0,0.036068,0.0144272,0.549,0,a,1,0.25
8001505005707,700,15,544,54,51,32,5.7,18.5,3.6,8.1,0.12,0.048,0.00022,18,d,9.8742343,0.74366703
3229820160672,500,0,461,63,15,17,4.3,0,8.2,10,0.03,0.012,0,7,c,1.8802469,0.19159438
7300400481588,230,10,333,46,2,5,1,0,26,13,1.1,0.44,0,-2,a,0.86654173,0.13607987
3451790988677,250,10,744,0.8,0.8,82,57,0,0,0.7,0.05,0.02,0,19,e,15.49101,1.1514725
3229820782560,375,60,361,60,14,6.4,1,23.1,9.6,11,0.03,0.012,0,-3,a,1.8802469,0.19159438
7622210601988,200,100,500,63,29,24,12,0,3.4,7,1.19,0.476,0,24,e,9.4948614,0.7954929900000001
3029330022428,550,39,248,42,3.7,3.4,0.3,1.9,5.4,9.7,1.1,0.44,0,-3,a,2.1778077,0.21814302
7622210713780,400,12,433,65,26,14,3.6,0,6.9,7.7,0.59,0.236,0.000267,10,c,7.5508182,0.61611724
3168930009078,550,40,375,60,1.1,8,1.5,0,9,11,0.01,0.004,0,-5,a,1.3017534,0.27904842
3229820021027,200,25,430,72,18,11,0.9,0,6.1,7.7,0.55,0.22,0,1,b,4.4447267,0.44895118
3159470000120,500,30,378,84,8,0.9,0.2,0,3,7,1.13,0.452,0,3,c,3.4585877,0.42581268
5010477348395,550,45,453,63.5,20.8,16.7,4.6,0,6,9.2,0.03,0.012,0,8,c,3.4585877,0.42581268
3046920029759,100,30,592,14,7,55,30,0,0,10,0.03,0.012,0,18,d,18.5841,1.2933437
7613035989535,140,35,37,0.5,0.5,2.5,0.4,0,0.5,20,1.8,0.72,0,2,b,6.3428262,0.95318804
5410188031072,1000,200,45,3.9,3.1,2.6,0.4,2.6,1.2,0.8,0.61,0.244,0,-4,a,0.41251066,0.074932804
5010477348630,500,100,373,60.7,18.9,8.4,2.8,17.5,8.5,9.3,0.03,0.012,0,0,b,1.8802469,0.19159438
3033710084913,200,100,92,7.3,4.9,0.5,0.1,0,0.5,15,19.3,7.72,0,12,d,1,0.25
3251490332080,210,8,450,54,16,19,1.7,10.2,13,9.3,0.19,0.076,0,-1,a,4.4447267,0.44895118
3045140105502,100,16,530,59,58,29,18,0,1.8,6.3,0.37,0.148,0,26,e,17.574537,1.282654
7613035833272,1000,1000,0,0,0,0,0,0,0,0,0.00241,0.000965,0.016,0,a,1,0.25
8712100325953,440,10,159,4.4,2.3,12,0.7,0,0,7.1,5.7,2.28,0,11,d,1.6820828,0.30922658999999997
3168930010906,450,45,0,57,16,19,4.9,0,10,8.1,0.48,0.192,0,9,c,1.8802469,0.19159438
3228857001231,500,50,349,50.1,13.5,12.3,1.3,11,4,7.5,0.7,0.28,0,2,b,4.9113198,0.47503919
7622210713926,400,50,438,66,22,14,1.4,0,6.1,7.8,1.4,0.56,0.282,11,d,4.4447267,0.44895118
5410041001204,100,25,479,67,7.1,19,1.9,0,2.4,8.4,1.7,0.68,0,12,d,1.8689845,0.25847155
3502110009449,1000,200,43,8.9,8.9,0,0,100,0.6,0.8,0,0,0,2,c,0.80120163,0.14687612
3155251205296,250,10,495,0,0,55,15,0,0,0,0.4,0.16,0,10,c,1.4400484,0.33526651
7622210713889,435,13,450,68,29,15,2.6,0,5.8,7.4,0.69,0.276,0.267,11,d,4.4447267,0.44895118
3478820023184,350,15,557,55,52,34,5.6,10,3.3,6.2,0.06,0.024,0,18,d,9.8742343,0.74366703
7300400481595,275,11,334,61.5,1,1.5,0.4,0,19,9,1,0.4,0,-2,a,1.3364944,0.19327557
5411188119098,500,100,55,2.3,2.1,3,1.1,4.3,0.8,3.9,0.32,0.128,0.12,0,b,1.1209291,0.1109699
7622210421968,150,12,500,65,40,24,15,0,2.6,6.5,0.6,0.24,0,24,e,7.5508182,0.61611724
3366321052331,245,10,470,0,0,52,17,1.5,0,0,0.45,0.18,0,10,c,1.4400484,0.33526651
7613036669146,375,30,391,74.2,24.9,4.7,1.6,0,7.9,9,0.22,0.088,0,0,b,3.4585877,0.42581268
3587220002252,500,67,345,48,12,13,8.8,0,0,8,1.09,0.436,0,18,d,4.9113198,0.47503919
3041090063206,100,7,1567,73,9.4,2.9,1,0,5.1,11,1.56,0.624,0,13,d,0.86654173,0.13607987
3159470005071,100,45,497,57,21,25,12,3,5.8,8,0.63,0.252,0,17,d,3.4585877,0.42581268
3228886048436,1500,250,0,4.6,4.5,0,0,0.1,0,0,0.01,0.004,0,6,d,0.61211314,0.088439832
7613035530799,350,219,68,7.6,6.3,1.9,1.1,0,1.9,3.8,0.12,0.048,0.12,6,c,1.5443847,0.14072384
4006985902304,250,15,366,8.7,0.5,21,13,0,28,20,0.08,0.032,0,9,c,26.447131,1.6581753
3251490307002,250,20,459,64,21,17,3.3,0,6,9.4,0.24,0.096,0.26,8,c,7.5508182,0.61611724
3228857001194,320,45,298,41.6,2,7.5,1,0,6,13,1,0.4,0,-3,a,1.2974624,0.18740438
3033490004521,500,125,46,5.3,5.3,1,0.6,0,0,4,0.15,0.06,0,-1,a,2.4416736,0.23981437
3023470001015,130,6,472,74,25,16,11,0,2,7,0.9,0.36,0,21,e,1,0.25
3182180012190,300,100,378,72,2.6,1.8,0.3,0,8.7,14,0,0,0,0,Undefined,0.86654173,0.13607987
3228857000883,500,42,278,47.1,6.5,5.2,0.5,0,5,8.1,1.18,0.472,0,-1,a,2.1778077,0.21814302
3175680015228,150,5,323,12,1.2,4.6,0.8,0,25,46,0.32,0.128,0,0,Undefined,5.9164145,0.42593645
8715700407760,580,100,0,25.3,24.8,0.1,0.1,12.5,0,1.4,1.7,0.68,0,13,d,0.93694448,0.15448138
7300400481571,270,9,344,65,2,1.5,0.3,0,17,9,0.88,0.352,0,-3,a,1.3364944,0.19327557
3178530410105,500,18,441,55,23,22,2.3,16,1.1,5.8,0.72,0.288,0,14,d,5.2058963,0.53358882
8712100871986,350,15,163,3.8,2.1,12,0.6,0,2.2,7.6,5.3,2.12,0,10,c,1.6820828,0.30922658999999997
3175680011442,280,100,451,64,22,16,1.5,8.5,5.4,10,0.55,0.22,0.242,7,c,3.3954061,0.46419457999999997
3041090063114,250,7,387,78,7.9,2.7,1,0,3,11,1.68,0.672,0,9,c,1.3364944,0.19327557
3017760290692,180,30,428,58,34,20,8.9,0,2,4.2,0.24,0.096,0,19,e,9.4948614,0.7954929900000001
7613035676497,260,210,51,5.2,5.2,1.7,1,63,0.9,3.5,0.13,0.052,0,0,Undefined,2.4326111,0.31100463
3251490320001,210,8,445,5.5,21,1.2,1.2,5.6,7.4,0.8,0.22,0.088,0,5,c,4.4447267,0.44895118
3124480191182,2000,200,34,8.3,8.2,0,0,18.57,0,0.1,0,0,0,11,e,0.60850711,0.082474774
5050083934100,440,30,375,79,15,1.5,0.3,0,4.5,9,1,0.4,0,7,c,3.4585877,0.42581268
3284230006408,400,26,349,54.3,12.7,10.5,1.1,2.125,2.6,8,1.2,0.48,0,10,c,4.9113198,0.47503919
3175681066632,200,12,452,65,16,16,1.5,6,5.4,9.4,0.85,0.34,0.159,7,c,4.4447267,0.44895118
3387390321357,450,30,368,75,11,1.8,0.6,0,7.6,9.4,0.9,0.36,0.637,-1,a,3.4585877,0.42581268
3068320114453,1000,100,0,0,0,0,0,0,0,0,0.457,0.183,0.153,2,a,1,0.25
3155251205500,250,100,745,1,1,82,57,0,0,0.7,0.03,0.012,0,19,e,1,0.25
3061990141354,100,18,0,69.8,32,17,9.5,3.4,0,6.5,0.49,0.196,0,23,e,7.5508182,0.61611724
7622210476296,350,7,453,73,26,14,6.7,0,3.4,7.5,0.7,0.28,0,16,d,4.4447267,0.44895118
3033490004743,140,140,57,3.9,3.9,0.2,0.1,0,0,10,0.09,0.036,0.00011,-5,a,5.4920327,0.49584621999999995
3033710073467,100,210,51,5.2,5.2,1.7,1,63,0.9,3.5,0.13,0.052,0,0,Undefined,2.4326111,0.31100463
3017760000062,100,24,43,72,23,12,7.5,0,3,8,1.39,0.556,0,20,e,4.4447267,0.44895118
3229820019192,500,100,200,34,3.3,2.6,0.3,0,9.7,5.2,1.1,0.44,0,-2,a,1,0.25
17192008,400,100,442,0.5,0.5,50,12,24.5,0,0.5,0.32,0.128,0,9,c,1.4400484,0.33526651
3073781115345,160,20,305,2,2,29,19.4,0,0,9,1.4,0.56,0.5,14,d,5.4920327,0.49584621999999995
3387390326574,375,30,388,76.1,22.4,5,0.7,0,6,6.7,0.79,0.316,0.794,6,c,3.4585877,0.42581268
5053827101066,400,30,380,85,27,1.1,0.2,0,4,5.4,0.83,0.332,0.264,8,c,3.4585877,0.42581268
3760049794298,500,35,316,48,5.5,9.1,0.8,3.3,4.2,8.5,1.3,0.52,0,0,b,1.2974624,0.18740438
5010477354051,450,45,360,61.8,10.2,5.5,1,9.5,9.4,11.2,0.03,0.012,0,-4,a,1.8802469,0.19159438
3155251205524,250,100,745,1,1,82,57,0,0,0.7,0.03,0.012,0,19,e,15.49101,1.1514725
8000500037560,43,43,572,49.5,41.2,37.3,17.3,10.8,0,8.6,0.272,0.1088,0,27,e,1,0.25
7311070032611,425,13,390,67,1.4,6.3,2.2,0,7.1,12,1.2,0.48,0,6,c,1.1256892,0.18273071
8076809513753,190,47,482,9.8,5.5,46,5.3,5,5,4.7,3.25,1.3,0,16,d,2.8933688,0.4673676
3330720237361,400,15,543,53,49,33,13.1,0,0,8,0.11,0.044,0,26,e,9.8742343,0.74366703
3017760363990,280,8,384,63,5.4,5.7,2.2,0,12,15,1.12,0.448,0,6,c,1.1256892,0.18273071
3502110006790,1500,200,43,8.9,8.9,0,0,100,0.6,0.8,0,0,0,2,c,0.80120163,0.14687612
3161711001971,300,25,333,0.8,0.1,30,21,0,0,15,1.4,0.56,0.35,15,d,5.4920327,0.49584621999999995
3228857000838,550,79,271,48.9,7.7,4.1,0.4,0,3.9,7.6,1.1,0.44,0,0,b,2.1778077,0.21814302
5010029220773,645,37,362,69,4.2,2,0.6,0,10,12,0.28,0.112,0,-5,a,3.4585877,0.42581268
8001505003529,350,15,544,54,51,32,5.7,18.5,3.6,8.1,0.12,0.048,0,18,d,9.8742343,0.74366703
8711200548002,415,15,651,2,1.4,70,6.3,8.33333333333333,0.6,1.2,1.8,0.72,0,21,e,2.2135316,0.5663559300000001
3228850000262,550,79,282,41.2,5,6.8,0.7,1.6,6.5,10.7,1.13,0.452,0,-1,a,1.2974624,0.18740438
3175681209282,360,100,447,63,12,17,1.4,16.2,5.9,7.6,0.07,0.028,0,-1,a,4.4447267,0.44895118
5411188112709,1000,100,13,0,0,1.1,0.1,2.3,0.3,0.4,0.14,0.056,0.12,0,b,1.075705,0.2988383
3229820116716,750,60,359,60,10,6.1,2.4,19.5,9.9,11,0.02,0.008,0,-2,a,1.8802469,0.19159438
5050083516313,500,45,484,62,25,22,10,0,4.9,7,0.68,0.272,0,18,d,3.4585877,0.42581268
3073781070309,535,30,239,6.5,6.5,18.5,12.5,0,0,11.5,1.8,0.72,0.59,15,d,5.4920327,0.49584621999999995
5010477356239,450,100,398,61.1,8.9,11,3.1,0,4.1,9.1,0.03,0.012,0,-1,a,1.8802469,0.19159438
3095757370015,160,40,0,0.5,0.5,2.8,1,0,0,22,1.4,0.56,0,2,b,6.3428262,0.95318804
3228021170039,250,30,269,0,0,21,15,0,0,20,1.4,0.56,0.00043,14,d,5.4920327,0.49584621999999995
3175681105423,130,10,413,67,0,17,3.6,11.2,4.2,7.2,0.48,0.192,0,2,b,7.5508182,0.61611724
3023290634578,150,100,104,3.4,3.4,8.4,5.6,0,0,2.9,0.12,0.048,0,5,c,2.4416736,0.23981437
3046920028721,50,2,590,8,1,51,31,0,0,15,0.06,0.024,0,17,d,18.5841,1.2933437
3664346312936,400,15,522,60,59,28,5.1,13,3.5,5.4,0.1,0.04,0,18,d,9.8742343,0.74366703
3229820181950,225,25,485,65,29,21,7.2,0,3.3,7.3,0.53,0.212,0.185,18,d,7.5508182,0.61611724
3182180060320,240,20,386,68,3.5,5,0.6,0,8.4,13,1.5,0.6,0,0,b,0.86654173,0.13607987
3251491787810,360,18,432,64,21,14,1.3,20,6.4,9.4,0,0,0,0,b,4.4447267,0.44895118
3664346305860,100,20,508,55,52,28,18,0,7.2,4.9,0.01,0.004,0,21,e,18.5841,1.2933437
8076800195057,500,85,359,70.9,3.5,2,0.5,0,3,12.8,0.013,0.0052,0,-4,a,1.7176499,0.31926648
3159470204948,550,30,394,76,20,5.1,2.6,0,4.9,8.6,0.83,0.332,0,8,c,3.4585877,0.42581268
7613035866386,1500,1000,0,0,0,0,0,0,0,0,0.002,0.0008,4.68e-05,0,a,1,0.25
7613035239562,700,210,70,9.8,9.5,1.8,1.1,0,0.4,3.6,0.00014,5.6e-05,0.118,1,b,1.5443847,0.14072384
3033490506629,1000,90,72,4.4,4.4,3,2.1,0,0,6.9,0.1,0.04,0.13,-2,a,3.6821868,0.34393260000000003
5410126006957,400,0,584,57,36.8,38.1,7.6,0,0.8,2.9,0.54,0.216,0,24,e,5.1404703,0.50926159
5411188103387,500,100,66,7.5,7.5,2.2,0.4,0.03,0.9,3.7,0.2,0.08,0.12,-1,a,1.1209291,0.1109699
7622210476104,400,25,435,72,23,12,7.5,0,3,7.9,1.4,0.56,0,20,e,4.4447267,0.44895118
3168930009795,500,45,420,62,13,11,1.8,6.9,13,11,0.24,0.096,0,-1,a,1.8802469,0.19159438
3760049790252,500,100,239,43,3.3,2.2,1.2,0,5.3,9.2,1.2,0.48,0,-2,a,2.1778077,0.21814302
87157239,570,20,102,23.2,22.8,0.1,0.1,0,0,1.2,1.8,0.72,0,13,d,0.93694448,0.15448138
3664346305990,450,200,375,71,67,3.9,2.4,0,10.5,7.5,0.03,0.012,0,1,b,1.5443847,0.14072384
4008713756661,500,40,375,59,0.7,7,1.3,0,10,14,0.02,0.008,0,-5,a,1.3017534,0.27904842
5411188110835,1000,100,24,2.4,2.4,1.1,0.1,2.3,0.4,0.4,0.14,0.056,0.12,0,b,1.075705,0.2988383
5010477352590,400,45,451,65.6,19.1,16.1,4.3,0,6,8,0.03,0.012,0,8,c,3.4585877,0.42581268
7311070362664,425,13,432,70,10,11,4.2,0,3.8,9.6,0.56,0.224,0,9,c,1.1256892,0.18273071
3229820786605,500,40,434,65,15,13,4.3,0,9.8,9.3,0.07,0.028,0,7,c,1.8802469,0.19159438
7613034947611,750,30,385,73,25,4.6,1.3,0,8,8.6,0.22,0.088,0.483,0,b,3.4585877,0.42581268
8000500167113,375,12,603,44.4,39.9,42.7,14.1,28.5,0,8.2,0.153,0.0612,0,25,e,1,0.25
3229820798110,350,100,420,62,12,13,3.1,0,8.9,10,0.01,0.004,0,0,b,1.8802469,0.19159438
3021769505602,90,90,65,14,12.6,0.6,0.23,99.7,1.3,0.3,0.01,0.004,0,-4,a,0.82077692,0.11829450999999999
8712100338694,400,100,355,86,0,0,0,0,1,0,0,0,0,3,c,0.59087024,0.16685977999999999
3256540002890,280,100,349,55,11,11,2,0,2.2,9.5,1.1,0.44,0,9,c,3.5465768,0.35104554
3366321051983,250,10,459,0,0,51,16,12.25,0,0,0.4,0.16,0,10,c,1.4400484,0.33526651
7622300336738,154,11,474,68,38,19,5.2,0,2.7,5.4,0.74,0.296,0,19,e,7.5508182,0.61611724
3228857000180,900,86,253,41.7,4.9,4.5,0.4,0,7.2,7.7,1.2,0.48,0,0,b,2.1778077,0.21814302
7613031443338,375,30,401,68.5,16.7,8.3,4.6,0,8,8.9,0.71,0.284,0.544,10,c,3.4585877,0.42581268
3175681060586,132,22,477,62,27,21,5,0,5.8,7,0.52,0.208,0,11,d,7.5508182,0.61611724
3175681851863,270,67,431,58,21,15,1.5,16.2,10,11,0.64,0.256,0.232,7,c,4.4447267,0.44895118
3256540001008,45,45,410,49.2,14.7,19.8,10.8,0,3.2,7.2,0.75,0.3,0,18,d,6.9568274,0.5414499500000001
3608580823445,335,100,162,39,39,0.1,0,20,1.6,0.5,0,0,0,7,c,1.6271789,0.55246032
3178530402728,300,100,459,45,24,28,16,0,0,6.9,0.92,0.368,0,24,e,5.2058963,0.53358882
5010477348517,550,45,433,66.6,20.4,13.1,1.8,0.833333333333333,6,9.1,0.03,0.012,0,0,b,3.4585877,0.42581268
3229820787008,1000,200,41,5.4,4,1.9,0.3,2.8,0.5,0.5,0.05,0.02,0.12,0,b,1.075705,0.2988383
5000168198491,400,14,483,63.6,15.1,21.3,10.1,0,3.7,7,1.3,0.52,0,21,e,4.9175144,0.46487024
5053827192699,550,30,382,84,17,1.9,0.9,0,3,6.3,0.7,0.28,0,4,c,1,0.25
7622210998095,100,25,550,44,5.6,36,17,0,2.3,12,2.04,0.816,0,24,e,1.8689845,0.25847155
87157215,220,100,102,23.2,22.8,0.1,0.1,0,0,1.2,1.8,0.72,0,13,d,0.93694448,0.15448138
3175681037885,145,100,371,7.9,2.8,1.1,0.3,0,2.1,9.9,0.32,0.128,0,-2,a,1.3364944,0.19327557
3560070308316,300,33,378,64,4,5,0.5,0,8.5,15,1.3,0.52,0,-1,a,1,0.25
7613032192570,480,30,0,75.7,28.7,7.4,3.1,0,5.4,7.5,0.5,0.2,0.468,11,d,3.4585877,0.42581268
3242274000059,320,320,186,14,3.4,11,2.3,101,2.2,7.6,0.53,0.212,0,-5,a,1,0.25
7622210444141,250,50,400,60,20,14,3.2,0,7,5.9,0.57,0.228,0,8,c,7.5508182,0.61611724
3229820791081,175,29,441,70,39,16,3.6,0,1.4,3.6,0.8,0.32,0,18,d,3.787018,0.37612558
3480341000636,200,25,193,2.5,2.5,15,11,0,0,12,1.2,0.48,0,12,d,5.4920327,0.49584621999999995
3187670002347,350,35,124,16.2,9.9,5.6,0.6,0,0,2,0.51,0.204,0,4,c,1,0.25
3228021170022,250,30,369,0,0,29,21,0,0,27,0.6,0.24,0.00097,11,d,6.2657058,0.5687670499999999
3229820794532,130,21,444,65,16,15,1.2999999523163,0,7.9,8.1999998092651,0.35,0.14,0,0,b,4.4447267,0.44895118
3560070472888,350,15,517,58,56,27,5,16,4.4,8,0.13,0.052,0,16,d,9.8742343,0.74366703
8715700423913,435,5,64,12,11,0.1,0,0,0,1.4,0.9,0.36,0,5,c,0.93694448,0.15448138
3228857000913,650,100,268,48.5,7.7,4.3,0.4,0,3.8,7,1.13,0.452,0,1,b,1.3729331,0.16126967
3228886030011,1000,330,0,4.6,4.5,0,0,0,0,0,0.03,0.012,0,6,d,0.61211314,0.088439832
3392460481114,300,8,403,74,5,6.1,2.7,0,3.6,12,0.03,0.012,0.000252,0,b,0.86654173,0.13607987
3033491454080,480,120,57,3.9,3.9,0.2,0.1,0,0,10,0.09,0.036,0.11,-5,a,5.4920327,0.49584621999999995
3175681077324,200,25,465,61,18,19,3.1,16.5,5,10,0.76,0.304,0.185,9,c,7.5508182,0.61611724
3229820794525,130,21,454,61,16,18,3.1,9,8.2,7.9,0.61,0.244,0,8,c,7.5508182,0.61611724
3523230028431,200,100,291,1,1,23,16,0,0,20,1.5,0.6,0.13,14,d,6.6990131,0.95083965
8001505000061,270,15,545,55,53,33,5.5,0,4.8,5.4,0,0,0,16,d,9.8742343,0.74366703
5053827101424,400,30,383,83.3,40,1.67,0.333,0,4,6,0.0667,0.0267,0.267,8,c,3.4585877,0.42581268
20047238,200,30,625,7.5,5,56.5,6.5,100,7.4,18,0.01,0.004,0,-1,a,1,0.25
3041090061615,200,16,445,64,30,16,5.2,10,5.6,8.1,0.33,0.132,0,12,d,1.3591299,0.20173321
8013108699504,200,100,561,52,46,33,4.7,25,0,9.2,0.17,0.068,0,21,e,9.8742343,0.74366703
3178530410143,400,15,452,56,30,22,3.5,16,1.2,5.5,0.76,0.304,0,16,d,9.2292084,0.77093463
5410041005707,150,12,400,66,49,12.5,6.1,6.5,2,3.5,0.36,0.144,0,19,e,2.3278823,0.41734635
3168930010890,100,45,457,59,20,19,4.8,0,8.7,7.7,0.51,0.204,0,10,c,3.4585877,0.42581268
3046920027885,100,10,528,50,45,32,19,0,0,6.3,0.35,0.14,0,26,e,18.5841,1.2933437
3366321051686,510,10,468,0,0,52,16,30.1,0,0,0.4,0.16,0,10,c,1.4400484,0.33526651
3533631572006,1000,0,46,4.8,4.8,1.6,1,0,0,3.2,0.1,0.04,0.00012,0,b,1.4865868,0.13351659
3168930009030,150,30,513,53.3,0.333,29.7,3.67,0,4,6.33,1.27,0.507,0,10,c,2.2443641,0.29200268999999995
5053827104081,400,30,375,87,37,0.6,0.1,0,2,4.5,0.83,0.332,0.456,13,d,3.4585877,0.42581268
3229820792132,1000,100,39,7.4,5.3,0.7,0.1,0,0,0.7,0.33,0.132,0.12,2,b,0.36440051,0.046261999000000005
3760049791006,450,37,272,42,2.2999999523163,6.9000000953674,0.69999998807907,0,3,8.8999996185303,1.2999999523163,0.51999998092652,0,-1,a,1,0.25
20267605,200,30,599,23.1,7.7,47,9.2,100,4.3,18.8,0.02,0.008,0,3,c,8.4459937,1.4575019
3017760771894,290,8,433,70,12,11,5.2,0,3.6,11,1.14,0.456,0,14,d,0.86654173,0.13607987
3480341000674,200,25,78,1.5,1.5,0.2,0.1,0,0,17.5,1.5,0.6,0.17,1,b,5.4920327,0.49584621999999995
7622300441937,150,30,220,4,4,21.5,14.5,0,0.2,5.5,0.001,0.0004,0,13,d,1,0.25
3175681026766,200,50,439,59,16,16,1.6,10.4,12,8.8,0.26,0.104,0,0,b,4.4447267,0.44895118
3038359004544,180,0,139,14,9.1,7.5,0.6,49.5555555555556,1.7,2.9,2.9,1.16,0,11,d,0.95472916,0.18149969999999999
20713713,100,10,638,20.6,15.8,55.3,34,0,0,9,0.01,0.004,0,20,e,18.5841,1.2933437
4008400828121,231,21,566,53.5,53.3,35,22.6,0,0,8.7,0.313,0.1252,0,28,e,8.1348683,0.6730956100000001
3017760756198,184,23,504,61,36,26,14,0,2.9,4.5,1.05,0.42,0,24,e,7.5508182,0.61611724
8712100751370,550,15,99,22,21,0.5,0.1,0,0.5,1.2,2,0.8,0,13,d,0.93694448,0.15448138
3061990141668,375,15,394,79.1,27.2,4.9,2.2,0,0,7.1,0.82,0.328,0,15,d,4.4447267,0.44895118
5449000232250,1250,250,19,4.4,4.3,0,0,1,0,0,0.03,0.012,0,6,d,0.61211314,0.088439832
3068320115160,1250,100,0,0,0,0,0,0,0,0,0.00127,0.000508,0.016,0,a,1,0.25
3095757697105,160,40,0,0.5,0.5,1.9,0.5,0,0.5,21,1.4,0.56,0,2,b,5.4735318,0.8156948
3046920029780,100,10,610,33,29,48,29,0,0,6.9,0.05,0.02,0,23,e,18.5841,1.2933437
3176582033563,350,30,283,1,0.1,23,16,0,0,18,1.5,0.6,0.35,14,d,5.4920327,0.49584621999999995
3228857000876,280,35,278,47.1,6.5,5.2,0.5,0,5,8.1,1.18,0.472,0,-1,a,2.1778077,0.21814302
3175681123014,185,15,456,64,0.5,22,4.8,0,3,6.7,0.64,0.256,0,8,c,7.5508182,0.61611724
4006985755863,100,15,302,10.1,0.7,10.5,6.4,0,31.7,22.9,0.08,0.032,0,-1,a,26.447131,1.6581753
7622210444127,250,50,380,65,22,11,0.9,12.3,6.6,5.5,0.63,0.252,0,2,b,4.4447267,0.44895118
3329770057241,850,100,83,6.8,6.8,3.2,2.2,0,0,5.7,0.12,0.048,0.24,1,b,3.6821868,0.34393260000000003
